id,name,salary_from,salary_to,salary_currency,area,city,latitude,longitude,employer_url,professional_role
109742109,Медицинский представитель,300000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1315165,Медицинский представитель
109742008,Супервайзер торговых представителей,400000,800000,KZT,Алматы,Алматы,43.235199,76.907889,https://hh.ru/employer/11041868,Супервайзер
109741865,Курьер легких посылок (онлайн заказы),430000,810000,KZT,Алматы,Алматы,43.241051,76.903406,https://hh.ru/employer/9594280,Курьер
109741803,Архитектор бизнес процессов,,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Другое
109741303,Fullstack-разработчик,300000,,KZT,Алматы,Алматы,43.216017,76.966468,https://hh.ru/employer/10829041,"Программист, разработчик"
109741050,Стажер в отдел интернет-маркетинга,,,,Алматы,Алматы,43.245326,76.964743,https://hh.ru/employer/968905,"Менеджер по маркетингу, интернет-маркетолог"
109740755,Менеджер по продажам,200000,2000000,KZT,Алматы,Алматы,43.285457,76.921866,https://hh.ru/employer/11072150,"Менеджер по продажам, менеджер по работе с клиентами"
109740585,Главный бухгалтер,600000,600000,KZT,Алматы,Алматы,43.231212,76.945528,https://hh.ru/employer/5795032,Бухгалтер
109740481,Ивент менеджер,300000,500000,KZT,Алматы,Алматы,43.268274,76.950774,https://hh.ru/employer/11473249,Event-менеджер
107998324,Разнорабочий / Грузчик / Дворник (Достык),150000,170000,KZT,Алматы,Алматы,43.225005,76.962866,https://hh.ru/employer/4246751,Грузчик
109739886,Офис-менеджер в отдел продаж,300000,300000,KZT,Алматы,Алматы,43.240657,76.928244,https://hh.ru/employer/3907265,Офис-менеджер
109739549,Главный специалист (Аналитик) Департамента залогового обеспечения,,,,Алматы,Алматы,,,https://hh.ru/employer/836598,Другое
109739411,Бухгалтер по КПН,,,,Алматы,Алматы,,,https://hh.ru/employer/135408,Бухгалтер
109739397,Системный администратор,,,,Алматы,Алматы,,,https://hh.ru/employer/2678905,Системный администратор
109739142,Администратор клиники,,,,Алматы,Алматы,43.316274,76.962919,https://hh.ru/employer/10580648,Администратор
109738906,Офис-менеджер,200000,250000,KZT,Алматы,Алматы,43.226227,76.934937,https://hh.ru/employer/10027799,Офис-менеджер
109738872,Врач-офтальмолог,,,,Алматы,Алматы,43.316274,76.962919,https://hh.ru/employer/10580648,Врач
106960510,Автоэлектрик-диагност (грузовые автомобили),450000,,KZT,Алматы,Алматы,43.323561,76.975433,https://hh.ru/employer/2374853,"Автослесарь, автомеханик"
109738558,Водитель-экспедитор с личным авто (минивэн/внедорожник/фургон),280000,,KZT,Алматы,Алматы,43.237012,76.901421,https://hh.ru/employer/5870893,Водитель
109737414,Водитель-экспедитор (автомобиль ГАЗЕЛЬ до 5 тонн),225000,400000,KZT,Алматы,Алматы,43.287938,76.943112,https://hh.ru/employer/1619484,Водитель
109737387,Карщик/грузчик,280000,,KZT,Алматы,Алматы,43.337824,76.930598,https://hh.ru/employer/191366,Грузчик
108324133,Инспектор по взысканию Pre Collection,120000,400000,KZT,Алматы,Алматы,43.262352,76.954978,https://hh.ru/employer/10521269,Специалист по взысканию задолженности
109737146,Веб-дизайнер,500000,500000,KZT,Алматы,Алматы,43.230588,76.946031,https://hh.ru/employer/2135253,"Дизайнер, художник"
109737128,Медицинский представитель,350000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/2618028,Медицинский представитель
109736962,Продавец-консультант в магазин парфюмерный магазин,200000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11303368,"Продавец-консультант, продавец-кассир"
109736933,Директор в бутик мужской одежды,,,,Алматы,Алматы,43.244827,76.924247,https://hh.ru/employer/6141316,"Директор магазина, директор сети магазинов"
109736844,Учитель турецкого языка,200000,250000,KZT,Алматы,Алматы,43.239074,76.894845,https://hh.ru/employer/9542094,"Учитель, преподаватель, педагог"
109106013,Оператор call-центра (продажи),300000,,KZT,Алматы,Алматы,43.25385,76.924858,https://hh.ru/employer/3217728,"Оператор call-центра, специалист контактного центра"
109736557,Продавец-консультант,100000,350000,KZT,Алматы,Алматы,43.237163,76.945654,https://hh.ru/employer/11248472,"Продавец-консультант, продавец-кассир"
109736448,Помощник/ассистент руководителя,250000,,KZT,Алматы,Алматы,43.229846,76.959353,https://hh.ru/employer/11352043,"Секретарь, помощник руководителя, ассистент"
109736392,Менеджер по продаже недвижимости,,,,Алматы,Алматы,43.393204,76.943489,https://hh.ru/employer/5512567,Агент по недвижимости
109736112,Специалист по логистике - таможенный декларант,350000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1560909,"Менеджер по логистике, менеджер по ВЭД"
109735907,Менеджер по продажам,400000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/5056435,"Менеджер по продажам, менеджер по работе с клиентами"
109735904,Менеджер по планированию и контролю,,,,Алматы,Алматы,43.268707,76.926169,https://hh.ru/employer/241840,Другое
109735824,Офис-менеджер,350000,450000,KZT,Алматы,Алматы,43.231902,76.94542,https://hh.ru/employer/1842084,Офис-менеджер
109735774,Администратор гостиницы,250000,,KZT,Алматы,Алматы,43.306723,76.930715,https://hh.ru/employer/10682343,Администратор
109735581,Охранник в детский сад,150000,,KZT,Алматы,Алматы,43.209394,76.853729,https://hh.ru/employer/1767775,Охранник
109735508,Менеджер по продажам в косметологию ProFace,300000,600000,KZT,Алматы,Алматы,43.250389,76.942977,https://hh.ru/employer/5656465,"Менеджер по продажам, менеджер по работе с клиентами"
109735475,Жиловщица/ жиловщик,200000,,KZT,Алматы,Алматы,43.0477,74.706657,https://hh.ru/employer/1027238,Другое
109735168,Бухгалтер на первичную документацию,250000,,KZT,Алматы,Алматы,43.260081,76.856227,https://hh.ru/employer/11218052,Бухгалтер
109735065,Консультант/Бизнес-аналитик Microsoft Dynamics 365 for Finance and Operations,,,,Алматы,Алматы,,,https://hh.ru/employer/11428367,Бизнес-аналитик
109734980,Email-маркетолог,,,,Алматы,Алматы,,,https://hh.ru/employer/1918591,"Менеджер по маркетингу, интернет-маркетолог"
109734888,Директор представительства,800000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/10931650,Руководитель филиала
109734838,Сборщик заказов,,,,Алматы,Алматы,,,https://hh.ru/employer/10612737,"Упаковщик, комплектовщик"
109734775,HR-менеджер,,,,Алматы,Алматы,43.252543,76.894746,https://hh.ru/employer/819944,Менеджер по персоналу
109734648,Водитель-экспедитор,250000,,KZT,Алматы,Алматы,43.267985,76.877597,https://hh.ru/employer/3465600,Водитель
109734559,Менеджер call-центра,150000,,KZT,Алматы,Алматы,43.236519,76.912775,https://hh.ru/employer/10652631,"Оператор call-центра, специалист контактного центра"
109734545,Мастер по наращиванию ресниц,500000,1000000,KZT,Алматы,Алматы,43.221359,76.951637,https://hh.ru/employer/11558539,Другое
109734488,"Старший менеджер по продажам в Службу по развитию монобрендовой сети, г. Алматы.",,,,Алматы,Алматы,,,https://hh.ru/employer/135317,"Менеджер по продажам, менеджер по работе с клиентами"
109734391,Менеджер по работе с клиентами,200000,250000,KZT,Алматы,Алматы,43.247763,76.868668,https://hh.ru/employer/9471405,"Менеджер по продажам, менеджер по работе с клиентами"
109734113,Оператор Пульта Центрального Наблюдения,160000,,KZT,Алматы,Алматы,43.246482,76.910943,https://hh.ru/employer/1184663,"Оператор ПК, оператор базы данных"
109733897,Менеджер по экспортным продажам ( Ближний восток ),,,,Алматы,Алматы,,,https://hh.ru/employer/2612470,Другое
109733839,Оператор/Видеоинженер,,250000,KZT,Алматы,Алматы,43.241977,76.893516,https://hh.ru/employer/2517465,"Оператор ПК, оператор базы данных"
109733596,Маркетолог,350000,500000,KZT,Алматы,Алматы,43.335804,77.001915,https://hh.ru/employer/3377869,Маркетолог-аналитик
107427697,"Кассир-консультант\Администратор в магазин красоты и ухода COSMART ул. Ауэзова, 69,уг.ул.Шевченко",90000,250000,KZT,Алматы,Алматы,,,https://hh.ru/employer/658823,Администратор
109732714,SMM-менеджер в туристическую компанию,200000,300000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1942278,"SMM-менеджер, контент-менеджер"
109732696,Brand manager Premium Chocolate,,,,Алматы,Алматы,,,https://hh.ru/employer/1432416,PR-менеджер
107916432,Актер/Актриса,350000,,KZT,Алматы,Алматы,43.263101,76.927202,https://hh.ru/employer/9687676,"Артист, актер, аниматор"
109230637,Оператор-постановщик,150000,600000,KZT,Алматы,Алматы,43.263101,76.927202,https://hh.ru/employer/9687676,"Видеооператор, видеомонтажер"
108057088,Режиссер-постановщик,450000,,KZT,Алматы,Алматы,43.263101,76.927202,https://hh.ru/employer/9687676,"Режиссер, сценарист"
108310714,Креатор,450000,,KZT,Алматы,Алматы,43.263101,76.927202,https://hh.ru/employer/9687676,Другое
109731128,Агроном - консультант,,,,Алматы,Алматы,43.254808,76.940426,https://hh.ru/employer/9660579,Агроном
109730445,Инженер,200000,400000,KZT,Алматы,Алматы,43.335292,76.960036,https://hh.ru/employer/2255227,Другое
109730375,Project Support Administrator (maternity leave position),,,,Алматы,Алматы,,,https://hh.ru/employer/1326170,Офис-менеджер
109730128,SMM-менеджер,100000,500000,KZT,Алматы,Алматы,43.246305,76.898061,https://hh.ru/employer/5548546,"SMM-менеджер, контент-менеджер"
109730085,Менеджер по продажам,800,1500,USD,Алматы,Алматы,,,https://hh.ru/employer/11502509,"Менеджер по продажам, менеджер по работе с клиентами"
109729758,"Мастер по изготовлению мягкой мебели, перетяжке мягкой мебели",300000,,KZT,Алматы,Алматы,43.276721,76.9221,https://hh.ru/employer/9224279,Другое
109729500,Сборщик корпусной мебели,,,,Алматы,Алматы,43.223238,76.893938,https://hh.ru/employer/9487391,Другое
109729450,Специалист технической поддержки пользователей (BPM-система),,,,Алматы,Алматы,43.233104,76.951098,https://hh.ru/employer/123401,Специалист технической поддержки
109729180,Менеджер по работе с клиентами,300000,500000,KZT,Алматы,Алматы,43.258879,76.900361,https://hh.ru/employer/3430161,"Менеджер по продажам, менеджер по работе с клиентами"
109725824,Менеджер по продажам (со знанием казахского языка),500000,,KZT,Алматы,Алматы,43.250744,76.947019,https://hh.ru/employer/10164987,"Менеджер по продажам, менеджер по работе с клиентами"
109728754,Бухгалтер,360000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/2709203,Бухгалтер
109728734,Руководитель группы оптовых продаж,,,,Алматы,Алматы,,,https://hh.ru/employer/962612,Руководитель отдела продаж
109728561,Офис-менеджер,300000,350000,KZT,Алматы,Алматы,43.218803,76.945986,https://hh.ru/employer/5530146,Офис-менеджер
107620908,Специалист по обслуживанию клиентов,,,,Алматы,Алматы,43.228545,76.962875,https://hh.ru/employer/51119,"Менеджер по продажам, менеджер по работе с клиентами"
109727922,Курьер легких посылок (онлайн заказы),700000,850000,KZT,Алматы,Алматы,43.243054,76.892123,https://hh.ru/employer/9594280,Курьер
109727842,Операционный директор,,,,Алматы,Алматы,43.261387,76.929251,https://hh.ru/employer/962612,Операционный директор (COO)
109727651,"Продавец-кассир-консультант (Халиуллина, 43)",,250000,KZT,Алматы,Алматы,43.285718880309865,76.97579432638888,https://hh.ru/employer/1520320,"Продавец-консультант, продавец-кассир"
109727434,Оператор 1C,250000,280000,KZT,Алматы,Алматы,43.272041,76.900783,https://hh.ru/employer/4224363,Другое
109706663,Выездной менеджер магазина,280000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/1908843,"Директор магазина, директор сети магазинов"
109726484,Главный менеджер по привлечению,420000,,KZT,Алматы,Алматы,43.23575086138517,76.9600633531809,https://hh.ru/employer/918646,Менеджер по работе с партнерами
109726381,"Курьер корпоративных посылок для дома и офиса (до 2,5 км)",630000,700000,KZT,Алматы,Алматы,,,https://hh.ru/employer/9551760,Курьер
109726362,Ведущий менеджер по сопровождению сделок,350000,,KZT,Алматы,Алматы,43.252156,76.839311,https://hh.ru/employer/10627426,Другое
109726284,Курьер легких посылок (онлайн заказы),700000,850000,KZT,Алматы,Алматы,43.263501,76.945259,https://hh.ru/employer/9594280,Курьер
109726207,Ночной водитель вилочного погрузчика/карщик,260000,,KZT,Алматы,Алматы,43.260074,76.892716,https://hh.ru/employer/3103909,Водитель
109726201,Курьер в онлайн-сервис доставки,150000,,RUR,Алматы,Алматы,,,https://hh.ru/employer/10955413,Курьер
109726105,Ассистент руководителя,200000,350000,KZT,Алматы,Алматы,,,https://hh.ru/employer/10605189,"Секретарь, помощник руководителя, ассистент"
109035150,Специалист по заявкам/Менеджер по продажам в колл центр,250000,400000,KZT,Алматы,Алматы,43.25494,76.863674,https://hh.ru/employer/1292169,"Оператор call-центра, специалист контактного центра"
98917506,Оператор call-центра (Входящие звонки),200000,250000,KZT,Алматы,Алматы,43.25494,76.863674,https://hh.ru/employer/1292169,"Оператор call-центра, специалист контактного центра"
109725398,SMM-менеджер,400000,,KZT,Алматы,Алматы,43.254349,76.959739,https://hh.ru/employer/9899437,"SMM-менеджер, контент-менеджер"
109725175,Инженер поддержки пользователей,,250000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1486301,Специалист технической поддержки
109725153,Преподаватель английского языка,400,600,USD,Алматы,Алматы,,,https://hh.ru/employer/9754223,"Учитель, преподаватель, педагог"
109725102,Врач-стоматолог,500000,,KZT,Алматы,Алматы,43.240394,76.884281,https://hh.ru/employer/4659901,Врач
109724976,Оператор производственной линии,,,,Алматы,Алматы,,,https://hh.ru/employer/1802072,Оператор производственной линии
109724860,Инженер-технолог по горячей штамповке (обработке металлов давлением),,,,Алматы,Алматы,,,https://hh.ru/employer/4973810,Технолог
109724798,Домработница/домработник,,,,Алматы,Алматы,,,https://hh.ru/employer/5106867,"Уборщица, уборщик"
109724622,Ассистент,50000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/2709629,"Менеджер по продажам, менеджер по работе с клиентами"
109724328,Менеджер по развитию бизнеса в Поиск,,,,Алматы,Алматы,,,https://hh.ru/employer/1740,Менеджер по работе с партнерами
109724302,Офис-менеджер,300000,,KZT,Алматы,Алматы,43.23963254183447,76.87238484788475,https://hh.ru/employer/1186603,Офис-менеджер
109723955,Начальник склада/заведующий складом,300000,300000,KZT,Алматы,Алматы,43.258886,76.900361,https://hh.ru/employer/4661947,Начальник склада
108941770,Заведующий производством,250000,300000,KZT,Алматы,Алматы,43.329456,76.830139,https://hh.ru/employer/9516416,Начальник производства
108944905,Грузчик,,300000,KZT,Алматы,Алматы,43.329456,76.830139,https://hh.ru/employer/9516416,Грузчик
109723691,Оператор производственной линии,210000,250000,KZT,Алматы,Алматы,43.216694,76.769171,https://hh.ru/employer/6099598,Оператор производственной линии
109723437,МЕНЕДЖЕР ПО ОБУЧЕНИЮ И ПОДБОРУ АГЕНТОВ,400000,,KZT,Алматы,Алматы,43.23602,76.935431,https://hh.ru/employer/9484387,Менеджер по персоналу
108255953,Продавец-кассир,150000,,KZT,Алматы,Алматы,43.237314,76.777417,https://hh.ru/employer/9480224,"Продавец-консультант, продавец-кассир"
109723369,Офис-менеджер,250000,250000,KZT,Алматы,Алматы,43.229905,76.798303,https://hh.ru/employer/4450753,Офис-менеджер
108047297,Специалист по работе с клиентами фарма,300000,650000,KZT,Алматы,Алматы,43.230089,76.946597,https://hh.ru/employer/1841880,"Менеджер по продажам, менеджер по работе с клиентами"
109723247,Водитель КАМАЗА длинномера,350000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/9058600,Водитель
109044622,Кладовщик-комплектовщик фармсклад,200000,350000,KZT,Алматы,Алматы,43.230089,76.946597,https://hh.ru/employer/1841880,"Упаковщик, комплектовщик"
109722901,Инженер-консультант/ менеджер,350000,400000,KZT,Алматы,Алматы,43.249483,76.960072,https://hh.ru/employer/846831,"Сервисный инженер, инженер-механик"
108055731,Data Engineer,,,,Алматы,Алматы,43.219099,76.929331,https://hh.ru/employer/4080,Дата-сайентист
109722827,Специалист по бронированию грузовых перевозок,,,,Алматы,Алматы,,,https://hh.ru/employer/31453,"Менеджер по логистике, менеджер по ВЭД"
107396098,Аналитик отдела стратегического планирования и анализа,,,,Алматы,Алматы,43.261492,76.946319,https://hh.ru/employer/63519,Аналитик
109722690,Секретарь - референт на ресепшен (головной офис),,,,Алматы,Алматы,43.241458,76.946085,https://hh.ru/employer/25917,"Секретарь, помощник руководителя, ассистент"
109722593,Специалист по складскому учету запасных частей,200000,250000,KZT,Алматы,Алматы,43.295149,77.02458,https://hh.ru/employer/743815,Кладовщик
109722590,Бухгалтер,,,,Алматы,Алматы,,,https://hh.ru/employer/11545802,Бухгалтер
109722548,Швея,250000,,KZT,Алматы,Алматы,43.241242,76.935072,https://hh.ru/employer/4969476,"Швея, портной, закройщик"
107904500,Кастелянша,180000,,KZT,Алматы,Алматы,43.207462,76.970016,https://hh.ru/employer/669155,"Уборщица, уборщик"
109722002,Бухгалтер,350000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11114929,Бухгалтер
109721967,SMM-менеджер,400000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/4969476,"SMM-менеджер, контент-менеджер"
109721787,Ревматолог,300000,600000,KZT,Алматы,Алматы,43.26904156811017,76.94531977247794,https://hh.ru/employer/11482217,Врач
109721779,Менеджер офиса продаж,200000,500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/1724606,"Менеджер по продажам, менеджер по работе с клиентами"
109721603,Senior Brand Manager Tic Tac,,,,Алматы,Алматы,,,https://hh.ru/employer/1432416,Другое
108226093,Повар холодного цеха,250000,400000,KZT,Алматы,Алматы,43.245786,76.957628,https://hh.ru/employer/5504142,"Повар, пекарь, кондитер"
109721047,PR-менеджер,,,,Алматы,Алматы,43.231206,76.945492,https://hh.ru/employer/3880738,PR-менеджер
109720572,Менеджер по подбору персонала/рекрутер,250000,300000,KZT,Алматы,Алматы,43.251847,76.912632,https://hh.ru/employer/4370555,Специалист по подбору персонала
108386791,"Кассир-консультант 2\2 в магазин красоты и ухода COSMART (мкр. 11, пр. Алтынсарина, 26)",200000,250000,KZT,Алматы,Алматы,43.226857,76.862299,https://hh.ru/employer/658823,Администратор
109720371,Менеджер по продажам в ювелирно-часовой бутик,,,,Алматы,Алматы,,,https://hh.ru/employer/4483915,"Продавец-консультант, продавец-кассир"
109720062,Офис-менеджер,140000,160000,KZT,Алматы,Алматы,43.21168841733541,76.90173576917147,https://hh.ru/employer/2385577,Офис-менеджер
107977505,Строитель-универсал,310000,,KZT,Алматы,Алматы,43.196612990331865,76.86829106882217,https://hh.ru/employer/143301,"Прораб, мастер СМР"
109719898,Марочница/марочник,200000,,KZT,Алматы,Алматы,43.293601,76.996606,https://hh.ru/employer/5575617,Другое
109719494,Грузчик,200000,,KZT,Алматы,Алматы,43.246095,76.853109,https://hh.ru/employer/5575617,Грузчик
109719497,Менеджер по продажам металлопроката,300000,1000000,KZT,Алматы,Алматы,43.279058,76.90664,https://hh.ru/employer/4982552,"Менеджер по продажам, менеджер по работе с клиентами"
109719319,Уборщица/уборщик-техничка в офис,150000,150000,KZT,Алматы,Алматы,43.263567,76.942779,https://hh.ru/employer/6124262,Специалист по кадрам
109719228,Упаковщик тортов на кондитерское производство в Челябинск (Россия),148500,297000,RUR,Алматы,Алматы,,,https://hh.ru/employer/1250899,"Упаковщик, комплектовщик"
109719188,Посудомойщик / Посудомойщица,150000,,KZT,Алматы,Алматы,43.257645,76.925819,https://hh.ru/employer/5575617,Другое
109718751,Офис-менеджер,200000,250000,KZT,Алматы,Алматы,43.269435,76.925109,https://hh.ru/employer/11203606,Офис-менеджер
109718746,Product manager B2B,1200000,,KZT,Алматы,Алматы,43.205491,76.889338,https://hh.ru/employer/10780378,Менеджер продукта
109718707,Психолог,300000,350000,KZT,Алматы,Алматы,43.233787,76.93544,https://hh.ru/employer/5415154,Психолог
109718404,Менеджер по работе с ключевыми клиентами/Key Account Manager (КАМ),450000,,KZT,Алматы,Алматы,43.251512,76.933724,https://hh.ru/employer/216726,"Менеджер по продажам, менеджер по работе с клиентами"
109717482,Администратор-кассир в ветеринарную клинику,180000,250000,KZT,Алматы,Алматы,43.236381,76.963018,https://hh.ru/employer/5687979,Администратор
109717269,Эксперт по компенсациям и льготам,,,,Алматы,Алматы,,,https://hh.ru/employer/123401,Менеджер по компенсациям и льготам
109716805,Кладовщик,,,,Алматы,Алматы,43.28169,76.922109,https://hh.ru/employer/5335664,Кладовщик
98383674,Сотрудник ресторана / повар-кассир KFC Atakent,120000,140000,KZT,Алматы,Алматы,43.225425,76.905131,https://hh.ru/employer/110792,"Официант, бармен, бариста"
109716590,Главный администратор,,,,Алматы,Алматы,,,https://hh.ru/employer/25917,Администратор
108657651,"Упаковщик кондитерки (торты), Россия, Челябинск",693000,924000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11093581,"Упаковщик, комплектовщик"
109716047,Разнорабочий,84000,87000,RUR,Алматы,Алматы,56.595648,44.279559,https://hh.ru/employer/3320245,Разнорабочий
109715606,Помощник бухгалтера/консультант 1С,150000,250000,KZT,Алматы,Алматы,43.253994,76.91159,https://hh.ru/employer/1415874,Бухгалтер
109715510,Инженер-расчетчик строительных конструкций в Лира/SCAD,300000,400000,KZT,Алматы,Алматы,,,https://hh.ru/employer/9308068,"Инженер-конструктор, инженер-проектировщик"
108919944,Специалист по железнодорожным перевозкам,400000,550000,KZT,Алматы,Алматы,43.228545,76.962875,https://hh.ru/employer/847614,"Менеджер по продажам, менеджер по работе с клиентами"
109715378,QA инженер,,,,Алматы,Алматы,,,https://hh.ru/employer/49971,Тестировщик
109715161,Специалист по подбору персонала,,,,Алматы,Алматы,43.263796,76.934371,https://hh.ru/employer/78220,Специалист по подбору персонала
109715040,Контент-мейкер TikTok (начинающий специалист),150000,200000,KZT,Алматы,Алматы,43.234043,76.930391,https://hh.ru/employer/9299986,"SMM-менеджер, контент-менеджер"
109715007,Офис-менеджер,250000,300000,KZT,Алматы,Алматы,43.25037,76.943103,https://hh.ru/employer/9283126,Офис-менеджер
109714995,Электроэнергетик по эксплуатации и ремонту электрических сетей и оборудования с допуском до 10 кВ,500000,,KZT,Алматы,Алматы,43.315349,76.996184,https://hh.ru/employer/9226748,Инженер по эксплуатации
109714939,Senior Flutter Developer,,,,Алматы,Алматы,,,https://hh.ru/employer/49971,"Программист, разработчик"
109714735,Data engineer,700000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/10335631,Другое
109714730,Senior SAP Consultant (FI/CO),,,,Алматы,Алматы,,,https://hh.ru/employer/56119,Методолог
109714264,Специалист по продажам медицинских изделий,250000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/720610,Медицинский представитель
109714230,Мобилограф в SIX SQUAD,,,,Алматы,Алматы,,,https://hh.ru/employer/10281874,"SMM-менеджер, контент-менеджер"
109713703,Системный аналитик,,,,Алматы,Алматы,,,https://hh.ru/employer/49971,Системный аналитик
109713681,Ведущий инженер по строительству высотных сооружений и систем электроснабжения,,,,Алматы,Алматы,,,https://hh.ru/employer/111304,Другое
109713618,Perfomance marketolog,,,,Алматы,Алматы,,,https://hh.ru/employer/1132706,"Менеджер по маркетингу, интернет-маркетолог"
109713608,Медицинская сестра/Медицинский брат,300000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/3624795,"Медицинская сестра, медицинский брат"
106950980,Повар-универсал,225000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/3340820,"Повар, пекарь, кондитер"
106951007,Ночной пекарь,,,,Алматы,Алматы,43.211247,76.845707,https://hh.ru/employer/3340820,"Повар, пекарь, кондитер"
109713394,Юрист по нормотворческой деятельности,,,,Алматы,Алматы,43.258465,76.930445,https://hh.ru/employer/3192124,Юрист
109203027,Бухгалтер,,,,Алматы,Алматы,,,https://hh.ru/employer/964064,Бухгалтер
109713155,Кладовщик,200000,200000,KZT,Алматы,Алматы,43.264979461218836,76.9475841983687,https://hh.ru/employer/9978839,Кладовщик
109713109,Менеджер по работе с ключевыми клиентами,350000,600000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11554620,"Менеджер по продажам, менеджер по работе с клиентами"
109712945,Менеджер по программам лояльности,,,,Алматы,Алматы,43.232381,76.960395,https://hh.ru/employer/4483915,"Менеджер по продажам, менеджер по работе с клиентами"
109464672,Повар горячего цеха,280000,,KZT,Алматы,Алматы,43.241386,76.947882,https://hh.ru/employer/887705,"Повар, пекарь, кондитер"
109712495,Техник-электрик,300000,300000,KZT,Алматы,Алматы,43.233781,76.935404,https://hh.ru/employer/921180,Электромонтажник
109712478,Грузчик,200000,250000,KZT,Алматы,Алматы,43.334315,76.955356,https://hh.ru/employer/11378297,Грузчик
109712376,Менеджер по продажам недвижимости,250000,1100000,KZT,Алматы,Алматы,,,https://hh.ru/employer/40662,Агент по недвижимости
109712053,Лифтер - оператор,150000,,KZT,Алматы,Алматы,43.23447799682617,76.92909240722656,https://hh.ru/employer/4481262,Машинист
109711862,Технолог по бронированию,,,,Алматы,Алматы,,,https://hh.ru/employer/3887076,Технолог
109711523,Мастер по Аппаратной коррекции фигуры,120000,900000,KZT,Алматы,Алматы,43.210497543381045,76.91582890062885,https://hh.ru/employer/10917628,Косметолог
109711596,Менеджер по подбору персонала (рекрутер),50000,,RUR,Алматы,Алматы,,,https://hh.ru/employer/3320245,Специалист по подбору персонала
109711521,QI (Qualified Intermediary) менеджер,,,,Алматы,Алматы,,,https://hh.ru/employer/23817,Комплаенс-менеджер
109711481,Хаус-мастер,200000,250000,KZT,Алматы,Алматы,43.254145,76.956775,https://hh.ru/employer/4922643,"Слесарь, сантехник"
109711095,Продавец-кассир в магазин украшений Pandora (ТРЦ Mega Center Alma Ata),180000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/47589,"Продавец-консультант, продавец-кассир"
109711049,Специалист отдела внутренних и международных перевозок,350000,500000,KZT,Алматы,Алматы,43.228545,76.962875,https://hh.ru/employer/847614,"Менеджер по логистике, менеджер по ВЭД"
109710993,Специалист по исполнению судебных актов,150000,500000,KZT,Алматы,Алматы,43.230352,76.947199,https://hh.ru/employer/9500460,Юрист
109710919,Врач-бактериолог/Врач-эпидемиолог,,200000,KZT,Алматы,Алматы,,,https://hh.ru/employer/11241344,Врач
109710849,Директор по развитию бизнеса,,,,Алматы,Алматы,43.237242,76.915075,https://hh.ru/employer/10143276,Коммерческий директор (CCO)
109710831,Контент-менеджер,400000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/4968617,"SMM-менеджер, контент-менеджер"
109710779,Управляющий корпоративным автопарком,,,,Алматы,Алматы,43.23981,76.84003,https://hh.ru/employer/246004,"Менеджер по логистике, менеджер по ВЭД"
109710611,Трейд-маркетолог,300000,500000,KZT,Алматы,Алматы,43.286067,76.920717,https://hh.ru/employer/2563254,"Менеджер по маркетингу, интернет-маркетолог"
109710465,Торговый представитель (категория ВС),350000,,KZT,Алматы,Алматы,43.285516,76.911581,https://hh.ru/employer/220892,Торговый представитель
109710449,Заместитель Декана Школы Общей медицины -1,333750,,KZT,Алматы,Алматы,,,https://hh.ru/employer/712840,Другое
109709994,Рентгенолог,200000,,KZT,Алматы,Алматы,,,https://hh.ru/employer/11241344,Врач
109709983,"Региональный директор по продажам, г. Петропавловск",1000000,1500000,KZT,Алматы,Алматы,,,https://hh.ru/employer/10605189,Руководитель филиала
109709839,Старший юрист по претензионно-исковой деятельности и внешним связям,,,,Алматы,Алматы,43.258465,76.930445,https://hh.ru/employer/3192124,Юрист
109709818,Водитель,200000,200000,KZT,Алматы,Алматы,43.26633,76.895663,https://hh.ru/employer/10599275,Курьер
109709464,Главный бухгалтер,,,,Алматы,Алматы,,,https://hh.ru/employer/2752496,Бухгалтер
109709421,Продавец-консультант в онлайн магазин,300000,700000,KZT,Алматы,Алматы,43.237163,76.945654,https://hh.ru/employer/10750914,"Продавец-консультант, продавец-кассир"
109709275,Механик в автосалон,400000,,KZT,Алматы,Алматы,51.085895,71.388433,https://hh.ru/employer/2138902,"Автослесарь, автомеханик"
